sentence_id,words,labels;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,7-Aug,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııı,O;
190,ıııııııııııııı-ıııııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııııı,B-ORG;
190,ıııııııııııııııııııııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,I-ORG;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııı,B-ORG;
190,ıı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,B-ORG;
190,ıııııııııııııııııııııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,I-ORG;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,2008,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııııııııııı,B-ORG;
190,ıııııııııııııııııııııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,I-ORG;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,B-LOC;
190,ıııııııııııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııı,B-LOC;
190,ıııııııııııııı-ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,4.7,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııı,O;
190,2010,O;
190,ıııııııı,O;
190,ıııııı-ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı-ıııııı,O;
"190,"","",O";
190,ıııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,20,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,:,O;
190,ıııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,I-LOC;
190,ıııııııııııı,O;
190,ıııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııııı,B-LOC;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııı,I-PER;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,B-LOC;
190,ıııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııı,B-LOC;
190,50,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııı,B-LOC;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııı,B-LOC;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
"190,"","",O";
190,ıııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,:,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,B-LOC;
190,100,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,B-LOC;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııııııııııııı,I-ORG;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııı,I-LOC;
190,ıııııııııııı,O;
190,5,O;
190,ıııııııııı,O;
190,50,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııı,B-LOC;
190,ıı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıı,O;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııııı,I-LOC;
190,ıııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııı,O;
190,10,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııııı,O;
190,ıııııı,O;
190,ıı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ııı,O;
190,15.3,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııı-ıııııııı,B-LOC;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,ııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııı-ıııııııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
190,ıııııııı,I-LOC;
190,ıııııııııııııııııııııııııııı,I-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııı,I-PER;
190,ıııııııı,I-PER;
190,ıııı,I-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııııı,O;
190,Today,B-ORG;
190,.,O;
190,kz,I-ORG;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
"190,"","",O";
190,ııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııı,I-LOC;
190,ıııııııııııııııııııııı,I-LOC;
190,ıııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı-ıııııııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııııııııııııı,I-PER;
190,ıııııı,O;
190,ıııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı-ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııı,I-PER;
190,ıııııııı,I-PER;
190,ıııı,I-PER;
190,ıııııııııııı,I-PER;
190,13,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
190,ıııııııııı,O;
190,ıııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııııııııııııı,I-PER;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı-ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,B-PER;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,B-PER;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı-ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııı,O;
190,ıııııııııııııı,I-PER;
190,ıııııı-ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,15,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,B-PER;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııııı,O;
"190,"","",O";
190,25,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı-ıııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı-ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,:,O;
190,ıııııııııııııııııııııı,B-ORG;
190,ıııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııı-ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,-,O;
190,ıııııııı,O;
190,ıııı,O;
190,ıııııııı,O;
190,ıııı-ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııı,O;
190,ıııııııı,O;
190,ıııııııııı-ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
"190,"","",O";
190,ıııı,O;
190,:,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,-,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,-,O;
190,ıııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııı,O;
190,ıııııııııııı,B-LOC;
"190,"","",O";
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııııı,I-LOC;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
"190,"","",O";
190,ıııııııııııııııııı,B-LOC;
"190,"","",O";
190,ıııııııııııııııı,B-LOC;
"190,"","",O";
190,ıııııııııı,B-LOC;
190,ıııııııııııııııııı,I-LOC;
190,ıııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııı,I-LOC;
190,ıııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııııııı,B-LOC;
190,XV,O;
190,ıı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,-,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııı,O;
190,:,O;
190,-,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
